ProductionOrderID,ProductionLineID,ProductID,ProductionDate,BatchSize,UnitCost,TotalProductionCost
23923,4006,1020,2023-02-20,7119,1.1,7830.9
23924,4002,1008,2024-11-13,9502,1.22,11592.44
23925,4004,1024,2024-08-20,5732,0.85,4872.2
23926,4004,1022,2023-07-05,6443,2.17,13981.31
23927,4002,1007,2023-09-18,2214,2.22,4915.08
23928,4002,1019,2024-08-23,7140,2.11,15065.4
23929,4008,1020,2023-02-16,7912,1.32,10443.84
23930,4007,1005,2025-12-29,8157,1.23,10033.11
23931,4005,1020,2025-05-27,5934,1.57,9316.38
23932,4001,1023,2023-10-19,9327,0.28,2611.56
23933,4010,1024,2025-02-19,1369,2.02,2765.38
23934,4002,1014,2023-12-26,8670,0.73,6329.1
23935,4002,1001,2023-05-13,7635,0.69,5268.15
23936,4002,1025,2025-07-22,8693,2.33,20254.69
23937,4008,1015,2025-07-16,9021,2.31,20838.51
23938,4003,1022,2023-07-03,6039,0.12,724.68
23939,4010,1003,2025-06-27,4810,0.28,1346.8
23940,4006,1012,2025-04-30,3036,2.4,7286.4
23941,4002,1022,2025-05-06,3839,0.21,806.19
23942,4001,1008,2023-11-11,9260,2.31,21390.6
23943,4006,1022,2024-07-16,7319,1.95,14272.05
23944,4010,1023,2025-11-16,5844,1.5,8766.0
23945,4007,1012,2024-01-11,7554,2.48,18733.92
23946,4005,1016,2025-11-07,8237,0.41,3377.17
23947,4004,1025,2025-05-16,1063,2.13,2264.19
23948,4010,1021,2023-12-31,1608,2.49,4003.92
23949,4008,1010,2023-06-14,8674,1.35,11709.9
23950,4001,1020,2024-01-02,4743,1.71,8110.53
23951,4005,1024,2025-02-20,4266,0.86,3668.76
23952,4002,1012,2025-01-02,4467,1.41,6298.47
23953,4010,1009,2023-05-19,7297,1.0,7297.0
23954,4004,1014,2024-09-27,3735,1.7,6349.5
23955,4001,1022,2023-03-26,4493,0.21,943.53
23956,4008,1024,2023-06-14,9174,1.58,14494.92
23957,4003,1017,2024-06-07,8192,2.18,17858.56
23958,4003,1005,2023-01-27,7241,2.05,14844.05
23959,4003,1025,2023-12-21,7806,0.55,4293.3
23960,4008,1016,2023-07-18,2290,1.72,3938.8
23961,4002,1012,2025-02-09,1702,2.48,4220.96
23962,4003,1007,2024-06-12,754,0.67,505.18
23963,4005,1007,2025-06-20,4400,1.18,5192.0
23964,4002,1001,2023-02-20,1929,1.49,2874.21
23965,4002,1019,2025-04-17,6743,0.22,1483.46
23966,4005,1022,2024-10-22,3318,2.36,7830.48
23967,4010,1012,2024-09-30,9481,1.99,18867.19
23968,4008,1016,2024-05-08,5992,0.98,5872.16
23969,4009,1019,2023-02-07,5286,2.16,11417.76
23970,4005,1025,2024-09-28,8330,0.18,1499.4
23971,4001,1024,2023-09-28,1140,1.5,1710.0
23972,4002,1024,2025-11-01,3814,2.28,8695.92
23973,4001,1014,2023-07-23,1629,0.96,1563.84
23974,4010,1021,2024-11-08,6778,1.02,6913.56
23975,4002,1010,2023-07-11,692,1.31,906.52
23976,4008,1001,2025-03-19,2257,0.16,361.12
23977,4003,1014,2023-06-26,3770,1.2,4524.0
23978,4009,1019,2024-09-30,9030,1.98,17879.4
23979,4004,1016,2025-07-06,7946,2.44,19388.24
23980,4002,1016,2025-09-18,9479,2.1,19905.9
23981,4003,1003,2023-10-14,5017,0.57,2859.69
23982,4010,1006,2024-06-11,4655,2.08,9682.4
23983,4010,1008,2023-10-22,7819,0.68,5316.92
23984,4006,1011,2024-12-28,1726,0.32,552.32
23985,4010,1007,2025-07-22,9333,1.88,17546.04
23986,4009,1001,2024-07-18,686,2.47,1694.42
23987,4004,1022,2025-03-26,8573,1.83,15688.59
23988,4001,1019,2023-01-01,9119,2.31,21064.89
23989,4004,1016,2023-06-15,8613,0.16,1378.08
23990,4001,1012,2025-07-30,1799,2.28,4101.72
23991,4007,1020,2024-05-09,5575,1.12,6244.0
23992,4008,1020,2023-03-06,573,1.8,1031.4
23993,4007,1023,2025-02-17,3459,0.7,2421.3
23994,4004,1024,2024-05-08,1350,1.96,2646.0
23995,4008,1015,2023-01-05,2672,0.38,1015.36
23996,4010,1023,2025-07-07,6064,0.87,5275.68
23997,4002,1001,2025-08-30,4676,0.85,3974.6
23998,4002,1008,2023-01-26,4568,1.8,8222.4
23999,4009,1008,2025-06-11,685,0.93,637.05
24000,4006,1003,2023-09-18,4286,1.7,7286.2
24001,4008,1010,2025-07-21,3843,1.06,4073.58
24002,4007,1019,2023-01-08,6474,1.91,12365.34
24003,4005,1006,2023-02-14,9828,0.27,2653.56
24004,4001,1015,2024-12-02,4475,0.99,4430.25
24005,4003,1002,2024-09-27,4776,0.94,4489.44
24006,4006,1010,2023-03-08,4187,1.11,4647.57
24007,4009,1018,2023-09-07,9961,0.53,5279.33
24008,4003,1022,2023-02-17,4081,1.81,7386.61
24009,4006,1023,2024-02-16,6433,0.96,6175.68
24010,4006,1018,2025-02-23,6873,2.42,16632.66
24011,4003,1005,2024-03-10,7119,1.91,13597.29
24012,4002,1009,2025-09-17,6634,1.21,8027.14
24013,4010,1005,2024-10-04,1449,2.45,3550.05
24014,4003,1009,2025-08-02,7553,0.38,2870.14
24015,4003,1003,2025-07-04,1185,1.75,2073.75
24016,4009,1011,2025-06-21,6668,0.33,2200.44
24017,4008,1013,2023-12-29,7198,2.32,16699.36
24018,4010,1007,2025-05-17,2736,1.08,2954.88
24019,4001,1022,2023-09-01,935,0.68,635.8
24020,4005,1007,2024-03-08,5750,1.08,6210.0
24021,4010,1005,2023-06-25,2804,1.15,3224.6
24022,4001,1021,2025-07-11,1432,1.68,2405.76
24023,4003,1015,2023-02-26,9626,0.38,3657.88
24024,4004,1016,2023-05-01,928,0.15,139.2
24025,4003,1006,2024-09-03,5767,2.49,14359.83
24026,4007,1010,2023-12-19,9490,1.57,14899.3
24027,4003,1002,2024-09-28,2169,2.28,4945.32
24028,4003,1009,2025-09-30,7203,1.96,14117.88
24029,4010,1022,2023-05-04,6710,1.69,11339.9
24030,4009,1014,2025-07-10,3737,0.86,3213.82
24031,4009,1019,2023-08-23,5654,1.17,6615.18
24032,4001,1010,2024-02-25,4226,1.77,7480.02
24033,4003,1004,2023-06-12,8359,1.63,13625.17
24034,4007,1020,2024-03-20,7377,1.97,14532.69
24035,4004,1005,2024-03-27,6894,1.73,11926.62
24036,4005,1013,2023-10-12,962,1.35,1298.7
24037,4004,1003,2023-01-27,7532,0.84,6326.88
24038,4010,1017,2025-01-03,1996,1.22,2435.12
24039,4007,1016,2023-02-24,4832,0.22,1063.04
24040,4002,1007,2025-09-14,2701,1.42,3835.42
24041,4002,1020,2024-02-16,6523,0.8,5218.4
24042,4003,1025,2024-11-25,9319,0.95,8853.05
24043,4001,1004,2023-10-20,4678,0.53,2479.34
24044,4009,1001,2024-01-03,1742,0.19,330.98
24045,4008,1002,2025-03-23,1943,0.77,1496.11
24046,4007,1021,2025-09-07,999,1.65,1648.35
24047,4002,1012,2024-05-09,1744,0.47,819.68
24048,4004,1003,2024-08-13,7224,1.07,7729.68
24049,4010,1017,2025-05-26,790,2.38,1880.2
24050,4007,1019,2024-06-07,4619,0.19,877.61
24051,4001,1007,2023-06-18,6628,2.26,14979.28
24052,4009,1022,2025-02-22,8694,1.7,14779.8
24053,4008,1004,2023-10-20,6732,0.27,1817.64
24054,4003,1004,2023-04-23,2769,1.69,4679.61
24055,4002,1003,2024-05-11,1728,0.54,933.12
24056,4007,1024,2025-09-14,3797,2.19,8315.43
24057,4004,1023,2025-10-29,7140,2.46,17564.4
24058,4001,1007,2024-12-14,9346,1.76,16448.96
24059,4003,1021,2025-09-06,4132,2.1,8677.2
24060,4002,1025,2023-12-02,8999,0.21,1889.79
24061,4008,1022,2023-07-26,3262,0.39,1272.18
24062,4001,1010,2023-09-27,6349,1.99,12634.51
24063,4008,1020,2024-03-14,4559,0.18,820.62
24064,4007,1024,2023-12-08,8862,1.3,11520.6
24065,4001,1004,2023-04-22,8387,2.03,17025.61
24066,4010,1022,2023-02-17,3997,0.75,2997.75
24067,4005,1016,2023-07-18,4600,1.36,6256.0
24068,4004,1018,2023-04-27,2605,1.04,2709.2
24069,4003,1017,2023-05-21,8442,1.93,16293.06
24070,4005,1019,2025-02-01,636,1.27,807.72
24071,4007,1013,2023-07-06,4188,2.4,10051.2
24072,4004,1023,2025-03-11,3985,2.2,8767.0
24073,4005,1023,2025-09-03,4844,2.13,10317.72
24074,4002,1007,2023-04-06,9335,1.19,11108.65
24075,4009,1020,2023-01-25,8018,0.84,6735.12
24076,4003,1009,2023-09-30,6461,2.27,14666.47
24077,4003,1021,2023-04-24,1366,0.23,314.18
24078,4009,1015,2023-12-08,8162,1.38,11263.56
24079,4006,1022,2023-07-09,6246,2.4,14990.4
24080,4008,1020,2025-03-12,6248,1.96,12246.08
24081,4002,1013,2025-09-19,515,2.33,1199.95
24082,4003,1019,2025-01-16,926,1.99,1842.74
24083,4003,1015,2023-07-27,2710,0.37,1002.7
24084,4002,1013,2025-10-23,4739,0.8,3791.2
24085,4009,1011,2025-09-29,1298,1.85,2401.3
24086,4005,1020,2023-06-15,1628,0.98,1595.44
24087,4007,1003,2024-11-07,7073,0.55,3890.15
24088,4008,1012,2023-04-13,3437,0.13,446.81
24089,4008,1022,2024-09-05,970,1.75,1697.5
24090,4001,1010,2024-03-25,8107,0.6,4864.2
24091,4008,1025,2024-04-28,2974,2.19,6513.06
24092,4003,1017,2025-08-23,9690,0.7,6783.0
24093,4004,1024,2024-05-11,2504,0.32,801.28
24094,4002,1014,2023-06-01,776,1.8,1396.8
24095,4004,1004,2023-03-10,5285,0.68,3593.8
24096,4002,1023,2025-03-07,3472,2.13,7395.36
24097,4005,1021,2023-08-07,2208,1.13,2495.04
24098,4005,1015,2024-06-04,8620,0.8,6896.0
24099,4004,1014,2023-04-08,2679,0.14,375.06
24100,4004,1024,2024-02-18,6537,0.25,1634.25
24101,4007,1002,2025-06-29,2479,1.79,4437.41
24102,4004,1024,2023-02-08,5277,1.22,6437.94
24103,4003,1023,2025-03-26,5050,1.1,5555.0
24104,4007,1009,2024-06-07,3503,1.87,6550.61
24105,4006,1016,2025-09-27,5421,0.32,1734.72
24106,4003,1022,2024-08-19,9476,1.82,17246.32
24107,4005,1014,2023-07-29,2669,1.93,5151.17
24108,4009,1014,2025-04-15,8407,2.34,19672.38
24109,4004,1016,2023-03-17,9164,1.72,15762.08
24110,4002,1007,2024-11-26,8613,2.15,18517.95
24111,4007,1007,2024-03-06,6318,1.05,6633.9
24112,4006,1008,2023-02-18,2473,0.58,1434.34
24113,4002,1021,2024-11-10,2078,1.53,3179.34
24114,4010,1002,2025-09-17,8845,0.82,7252.9
24115,4008,1015,2023-03-30,1605,0.25,401.25
24116,4003,1024,2024-03-12,5489,0.96,5269.44
24117,4003,1001,2024-03-04,6347,0.77,4887.19
24118,4003,1010,2025-10-29,4309,1.47,6334.23
24119,4003,1024,2023-05-01,4982,0.24,1195.68
24120,4008,1010,2023-07-26,8099,1.77,14335.23
24121,4008,1018,2024-09-08,1952,0.94,1834.88
24122,4004,1006,2023-11-10,9208,1.92,17679.36
24123,4001,1008,2023-10-14,8657,1.59,13764.63
24124,4006,1017,2024-08-26,4677,1.4,6547.8
24125,4004,1004,2025-03-06,3919,1.95,7642.05
24126,4009,1009,2025-08-18,4169,1.99,8296.31
24127,4001,1012,2023-10-20,6050,0.48,2904.0
24128,4005,1016,2025-01-18,718,1.14,818.52
24129,4008,1019,2025-09-11,9266,0.15,1389.9
24130,4006,1018,2024-03-07,1123,0.62,696.26
24131,4010,1007,2025-07-12,3479,1.88,6540.52
24132,4009,1020,2025-08-28,7113,0.29,2062.77
24133,4001,1019,2023-11-15,3507,1.74,6102.18
24134,4009,1024,2024-02-09,9448,1.71,16156.08
24135,4001,1009,2024-02-06,5865,1.01,5923.65
24136,4002,1019,2025-08-07,5916,1.69,9998.04
24137,4008,1014,2024-05-08,8368,2.02,16903.36
24138,4004,1020,2024-05-29,1799,1.31,2356.69
24139,4006,1011,2023-12-26,6024,0.64,3855.36
24140,4007,1002,2024-10-04,2564,0.17,435.88
24141,4008,1009,2025-08-10,6719,1.97,13236.43
24142,4008,1025,2025-03-27,7789,1.99,15500.11
24143,4003,1017,2025-07-20,2455,1.12,2749.6
24144,4001,1018,2023-01-15,2537,0.35,887.95
24145,4005,1025,2023-06-20,4306,1.2,5167.2
24146,4001,1018,2025-03-02,9016,2.37,21367.92
24147,4002,1024,2024-08-06,5525,0.29,1602.25
24148,4008,1007,2024-06-11,4661,0.22,1025.42
24149,4005,1001,2024-10-04,3671,2.2,8076.2
24150,4009,1018,2023-04-23,2663,1.35,3595.05
24151,4005,1005,2025-12-07,2486,0.38,944.68
24152,4006,1013,2024-11-25,3485,1.08,3763.8
24153,4007,1016,2023-05-07,9381,2.22,20825.82
24154,4002,1018,2024-06-29,2189,1.16,2539.24
24155,4002,1013,2024-01-13,9317,2.2,20497.4
24156,4002,1002,2023-05-26,3771,0.16,603.36
24157,4002,1003,2023-06-18,9107,1.53,13933.71
24158,4009,1018,2023-11-13,3886,2.01,7810.86
24159,4008,1003,2024-08-10,726,1.66,1205.16
24160,4003,1012,2024-03-27,2901,0.36,1044.36
24161,4007,1014,2025-02-24,4568,1.69,7719.92
24162,4009,1012,2024-04-27,2837,0.84,2383.08
24163,4002,1017,2024-07-30,1673,1.27,2124.71
24164,4004,1005,2023-07-18,7098,0.57,4045.86
24165,4001,1005,2025-05-13,9750,2.38,23205.0
24166,4003,1022,2025-12-08,5310,2.15,11416.5
24167,4003,1025,2024-12-04,7264,1.63,11840.32
24168,4006,1015,2023-09-06,4831,2.15,10386.65
24169,4010,1006,2023-01-08,3331,1.42,4730.02
24170,4004,1018,2023-12-10,1683,0.8,1346.4
24171,4009,1022,2024-03-02,5983,2.48,14837.84
24172,4004,1018,2025-11-01,9063,1.43,12960.09
24173,4002,1001,2025-03-12,7644,0.39,2981.16
24174,4006,1020,2023-02-26,2739,0.77,2109.03
24175,4006,1001,2025-02-18,8012,1.15,9213.8
24176,4007,1004,2024-10-02,9951,0.69,6866.19
24177,4001,1023,2025-04-08,2963,0.15,444.45
24178,4005,1019,2023-07-10,8355,1.8,15039.0
24179,4003,1025,2023-05-27,6641,0.47,3121.27
24180,4009,1019,2024-08-27,9671,0.44,4255.24
24181,4010,1008,2023-01-09,1863,2.42,4508.46
24182,4004,1015,2023-05-26,8679,2.11,18312.69
24183,4007,1022,2024-03-20,5524,1.54,8506.96
24184,4008,1001,2024-05-17,3570,0.62,2213.4
24185,4005,1020,2023-08-27,3439,2.01,6912.39
24186,4003,1013,2024-07-20,9009,1.89,17027.01
24187,4005,1002,2025-10-04,9589,0.48,4602.72
24188,4006,1003,2023-09-17,5151,0.92,4738.92
24189,4001,1017,2025-12-27,6283,1.48,9298.84
24190,4006,1022,2024-04-11,7877,2.15,16935.55
24191,4004,1018,2023-12-20,4367,1.38,6026.46
24192,4001,1017,2025-04-17,7352,1.54,11322.08
24193,4006,1017,2023-02-17,4156,2.42,10057.52
24194,4001,1020,2024-12-22,5665,0.35,1982.75
24195,4007,1008,2025-01-14,7092,1.55,10992.6
24196,4002,1005,2024-07-31,1420,0.85,1207.0
24197,4009,1005,2024-09-25,5673,1.54,8736.42
24198,4001,1005,2023-06-13,5652,0.81,4578.12
24199,4004,1014,2025-03-29,7095,2.14,15183.3
24200,4010,1003,2023-09-14,7437,0.89,6618.93
24201,4006,1025,2024-07-27,1937,0.96,1859.52
24202,4006,1005,2023-01-27,2413,0.59,1423.67
24203,4002,1015,2025-02-11,6725,1.82,12239.5
24204,4004,1020,2025-07-24,2672,1.02,2725.44
24205,4010,1007,2025-04-07,1179,0.95,1120.05
24206,4005,1014,2023-01-11,626,0.73,456.98
24207,4003,1012,2023-07-08,1596,1.29,2058.84
24208,4005,1002,2025-03-07,4990,1.97,9830.3
24209,4001,1003,2024-04-03,5874,1.57,9222.18
24210,4006,1024,2025-01-25,6315,2.29,14461.35
24211,4003,1011,2025-04-05,2153,2.16,4650.48
24212,4006,1008,2024-02-18,5770,1.9,10963.0
24213,4005,1017,2025-09-03,9857,1.91,18826.87
24214,4009,1019,2024-12-30,3973,0.82,3257.86
24215,4005,1022,2025-01-31,2754,2.16,5948.64
24216,4001,1025,2023-10-10,969,0.53,513.57
24217,4010,1006,2023-02-15,7578,1.34,10154.52
24218,4003,1004,2025-10-10,3848,2.09,8042.32
24219,4009,1014,2023-01-27,601,0.47,282.47
24220,4005,1003,2024-09-27,1212,1.83,2217.96
24221,4001,1019,2025-04-26,5654,2.14,12099.56
24222,4005,1014,2023-07-07,721,1.59,1146.39
24223,4004,1005,2025-09-25,4088,0.39,1594.32
24224,4003,1001,2023-12-04,5682,0.29,1647.78
24225,4007,1008,2024-07-11,7591,1.65,12525.15
24226,4004,1016,2025-09-02,9988,2.39,23871.32
24227,4006,1020,2023-02-04,2111,0.5,1055.5
24228,4005,1004,2025-08-06,4603,0.37,1703.11
24229,4004,1007,2024-07-23,3652,1.06,3871.12
24230,4006,1001,2025-06-12,6650,0.55,3657.5
24231,4003,1016,2023-10-13,5674,0.39,2212.86
24232,4001,1022,2025-05-08,6511,1.74,11329.14
24233,4004,1023,2025-10-21,5569,2.06,11472.14
24234,4008,1014,2023-05-28,5397,1.89,10200.33
24235,4006,1021,2025-08-21,9435,1.15,10850.25
24236,4004,1002,2023-07-17,1353,1.24,1677.72
24237,4005,1001,2023-01-19,1153,2.26,2605.78
24238,4003,1003,2025-11-14,2594,1.17,3034.98
24239,4004,1006,2025-07-12,6463,0.73,4717.99
24240,4002,1014,2024-10-27,4473,2.0,8946.0
24241,4008,1002,2024-06-24,1944,1.7,3304.8
24242,4004,1011,2024-06-22,8385,1.38,11571.3
24243,4009,1011,2023-05-20,2803,2.49,6979.47
24244,4004,1022,2023-05-27,6363,0.48,3054.24
24245,4009,1001,2024-12-06,4410,0.66,2910.6
24246,4006,1025,2023-07-13,5318,1.67,8881.06
24247,4004,1011,2023-07-04,4603,2.18,10034.54
24248,4001,1013,2025-04-12,8440,2.29,19327.6
24249,4005,1014,2023-11-14,3033,1.07,3245.31
24250,4008,1019,2024-09-23,634,0.33,209.22
24251,4004,1010,2023-03-24,2678,0.35,937.3
24252,4006,1019,2024-05-03,9471,1.81,17142.51
24253,4004,1018,2024-07-08,9419,1.16,10926.04
24254,4008,1001,2025-12-28,1930,2.16,4168.8
24255,4006,1023,2024-11-29,7094,0.79,5604.26
24256,4010,1014,2023-12-01,9202,1.93,17759.86
24257,4010,1012,2024-02-10,7849,0.67,5258.83
24258,4007,1020,2024-05-05,9989,2.2,21975.8
24259,4005,1019,2025-05-22,1323,2.18,2884.14
24260,4009,1011,2023-11-13,9820,1.82,17872.4
24261,4004,1014,2025-08-06,7958,1.45,11539.1
24262,4003,1006,2023-06-28,1667,2.23,3717.41
24263,4007,1014,2025-03-14,6506,1.55,10084.3
24264,4007,1006,2025-07-10,4956,2.25,11151.0
24265,4001,1018,2024-11-19,3111,2.13,6626.43
24266,4010,1015,2023-07-14,532,0.91,484.12
24267,4001,1023,2025-05-01,957,0.4,382.8
24268,4004,1015,2024-11-01,2435,2.08,5064.8
24269,4010,1019,2023-08-14,5888,1.24,7301.12
24270,4009,1020,2025-04-22,5542,1.51,8368.42
24271,4009,1022,2025-11-26,667,1.04,693.68
24272,4010,1013,2023-12-17,6703,0.99,6635.97
24273,4002,1018,2024-12-03,4792,1.91,9152.72
24274,4010,1006,2025-04-18,5389,0.81,4365.09
24275,4010,1006,2024-04-01,5847,1.0,5847.0
24276,4010,1016,2024-02-25,4605,1.87,8611.35
24277,4002,1008,2023-11-12,4620,1.4,6468.0
24278,4005,1015,2024-11-03,4873,2.26,11012.98
24279,4008,1020,2023-05-11,4978,0.96,4778.88
24280,4002,1008,2024-06-06,7828,1.36,10646.08
24281,4009,1010,2023-08-29,8907,2.06,18348.42
24282,4008,1018,2024-09-05,5155,2.16,11134.8
24283,4008,1025,2025-04-20,7019,1.74,12213.06
24284,4006,1022,2024-05-13,8643,1.02,8815.86
24285,4007,1003,2024-11-27,1334,0.26,346.84
24286,4005,1020,2024-12-03,8501,2.17,18447.17
24287,4009,1006,2024-01-31,9478,0.3,2843.4
24288,4008,1003,2024-03-01,9680,0.31,3000.8
24289,4005,1002,2024-09-30,537,1.69,907.53
24290,4009,1009,2025-11-05,2460,1.41,3468.6
24291,4010,1023,2024-12-30,6908,0.55,3799.4
24292,4006,1023,2023-04-07,5311,2.01,10675.11
24293,4006,1002,2024-04-10,7897,1.88,14846.36
24294,4006,1020,2023-02-03,2114,0.21,443.94
24295,4006,1005,2025-08-18,2130,0.53,1128.9
24296,4007,1001,2023-12-25,9170,2.33,21366.1
24297,4003,1016,2024-09-18,7420,0.42,3116.4
24298,4001,1003,2023-07-31,4443,0.9,3998.7
24299,4008,1015,2025-06-07,2014,0.61,1228.54
24300,4008,1019,2024-02-18,1203,0.79,950.37
24301,4008,1025,2024-04-09,8172,2.29,18713.88
24302,4006,1011,2023-12-06,6838,2.27,15522.26
24303,4004,1005,2025-06-06,3489,0.22,767.58
24304,4004,1008,2023-03-02,5549,0.88,4883.12
24305,4004,1018,2023-07-02,3373,0.14,472.22
24306,4008,1023,2025-09-04,8860,0.2,1772.0
24307,4007,1021,2025-10-25,957,2.45,2344.65
24308,4001,1005,2023-02-06,933,2.07,1931.31
24309,4002,1013,2023-03-22,1133,0.53,600.49
24310,4003,1021,2023-02-02,3884,1.2,4660.8
24311,4001,1020,2024-05-07,6282,1.57,9862.74
24312,4010,1020,2023-10-24,7879,1.5,11818.5
24313,4006,1004,2024-08-10,642,1.32,847.44
24314,4009,1022,2025-10-11,5574,1.45,8082.3
24315,4005,1008,2024-02-23,3540,1.43,5062.2
24316,4010,1009,2024-09-15,7335,1.85,13569.75
24317,4003,1024,2024-03-14,3351,2.03,6802.53
24318,4002,1012,2025-11-17,9654,2.02,19501.08
24319,4010,1018,2025-06-24,6254,0.8,5003.2
24320,4005,1015,2025-04-25,2595,0.57,1479.15
24321,4006,1014,2024-03-01,830,0.8,664.0
24322,4007,1003,2025-10-14,4995,2.45,12237.75
24323,4003,1014,2024-02-09,8056,0.34,2739.04
24324,4003,1002,2025-02-19,6122,1.4,8570.8
24325,4001,1019,2024-03-18,553,1.31,724.43
24326,4007,1014,2024-08-14,9178,0.48,4405.44
24327,4003,1010,2023-01-18,4326,0.23,994.98
24328,4010,1012,2023-08-01,4015,2.48,9957.2
24329,4003,1012,2024-01-22,2153,0.12,258.36
24330,4005,1013,2025-09-30,585,1.27,742.95
24331,4007,1020,2023-03-20,9158,1.71,15660.18
24332,4008,1009,2024-03-01,9219,0.72,6637.68
24333,4008,1014,2024-06-23,9623,0.19,1828.37
24334,4004,1025,2023-09-14,1395,1.76,2455.2
24335,4009,1019,2023-08-01,4286,1.86,7971.96
24336,4006,1007,2024-07-24,2191,2.34,5126.94
24337,4009,1002,2025-01-14,7210,1.45,10454.5
24338,4001,1015,2023-05-10,3987,0.87,3468.69
24339,4007,1018,2024-12-13,9595,0.33,3166.35
24340,4008,1025,2024-01-23,6300,2.05,12915.0
24341,4005,1015,2024-08-06,8740,0.96,8390.4
24342,4010,1010,2023-01-16,8839,0.17,1502.63
24343,4008,1005,2023-01-16,9471,2.36,22351.56
24344,4008,1002,2024-10-30,8089,1.89,15288.21
24345,4009,1012,2023-07-10,8270,2.5,20675.0
24346,4008,1018,2025-08-05,8689,0.94,8167.66
24347,4009,1018,2025-03-08,6762,1.8,12171.6
24348,4005,1021,2025-03-15,752,1.68,1263.36
24349,4006,1014,2023-02-10,7835,2.39,18725.65
24350,4009,1019,2023-10-15,4881,0.16,780.96
24351,4002,1010,2025-04-14,5125,0.56,2870.0
24352,4007,1001,2023-08-16,4380,2.29,10030.2
24353,4007,1005,2023-11-21,7206,2.43,17510.58
24354,4005,1008,2025-02-25,722,0.51,368.22
24355,4009,1017,2024-04-24,6494,0.59,3831.46
24356,4005,1001,2023-12-30,2236,1.46,3264.56
24357,4004,1004,2025-08-13,6435,0.53,3410.55
24358,4004,1001,2025-11-06,7220,0.37,2671.4
24359,4003,1018,2024-12-28,3792,2.48,9404.16
24360,4008,1007,2024-12-28,670,1.78,1192.6
24361,4005,1016,2024-11-24,7293,1.57,11450.01
24362,4002,1019,2024-03-14,3419,1.4,4786.6
24363,4003,1020,2025-11-20,7751,1.75,13564.25
24364,4009,1010,2023-08-06,4521,1.68,7595.28
24365,4006,1009,2024-08-29,2355,1.81,4262.55
24366,4001,1024,2024-09-29,1699,1.68,2854.32
24367,4006,1023,2024-11-29,6376,1.03,6567.28
24368,4008,1007,2025-02-06,6786,1.99,13504.14
24369,4010,1004,2023-08-24,3825,1.29,4934.25
24370,4002,1017,2024-05-18,5218,2.2,11479.6
24371,4004,1017,2025-05-19,5880,1.48,8702.4
24372,4004,1001,2024-05-12,9986,1.31,13081.66
24373,4002,1018,2023-03-19,1962,0.89,1746.18
24374,4006,1007,2025-08-26,2858,0.78,2229.24
24375,4001,1004,2023-12-06,6149,1.3,7993.7
24376,4002,1018,2025-10-26,7684,2.11,16213.24
24377,4010,1020,2025-09-28,1393,2.38,3315.34
24378,4005,1020,2023-12-12,5944,2.3,13671.2
24379,4008,1003,2024-05-12,9230,0.84,7753.2
24380,4005,1018,2023-12-20,4255,0.15,638.25
24381,4004,1024,2025-08-23,2878,0.65,1870.7
24382,4007,1001,2025-03-23,4737,1.66,7863.42
24383,4010,1022,2023-03-28,7553,1.16,8761.48
24384,4007,1025,2023-02-12,4615,1.61,7430.15
24385,4009,1014,2025-10-18,9016,2.14,19294.24
24386,4004,1023,2025-07-18,5982,2.42,14476.44
24387,4009,1001,2024-01-22,942,2.46,2317.32
24388,4004,1009,2025-05-22,1967,0.59,1160.53
24389,4005,1025,2023-07-13,4181,2.06,8612.86
24390,4002,1017,2023-08-30,6762,0.1,676.2
24391,4010,1020,2023-01-31,4655,0.88,4096.4
24392,4003,1006,2025-04-15,6965,1.45,10099.25
24393,4003,1018,2025-01-16,5710,2.35,13418.5
24394,4001,1020,2023-12-06,9264,2.41,22326.24
24395,4007,1020,2024-07-06,4438,0.73,3239.74
24396,4004,1001,2023-03-25,2628,2.43,6386.04
24397,4001,1010,2024-02-08,2784,0.35,974.4
24398,4007,1003,2023-03-23,8789,1.87,16435.43
24399,4001,1024,2025-10-22,9234,2.33,21515.22
24400,4002,1019,2024-08-25,5738,0.83,4762.54
24401,4006,1016,2024-11-03,9982,1.93,19265.26
24402,4004,1010,2023-12-29,556,0.86,478.16
24403,4001,1001,2023-02-04,3714,1.57,5830.98
24404,4004,1012,2023-02-17,3955,0.89,3519.95
24405,4008,1016,2024-05-04,806,1.98,1595.88
24406,4009,1024,2024-02-09,775,0.53,410.75
24407,4001,1006,2025-11-09,7718,1.37,10573.66
24408,4009,1023,2024-11-02,5826,2.29,13341.54
24409,4008,1015,2023-06-09,2955,1.88,5555.4
24410,4001,1003,2025-01-13,8182,2.0,16364.0
24411,4002,1008,2025-03-07,9996,1.15,11495.4
24412,4008,1010,2025-10-26,7608,2.43,18487.44
24413,4002,1017,2025-04-02,8878,0.62,5504.36
24414,4002,1003,2023-12-20,5991,1.7,10184.7
24415,4007,1012,2023-06-12,9707,0.8,7765.6
24416,4002,1016,2023-03-06,4344,0.76,3301.44
24417,4009,1025,2024-09-23,5348,2.22,11872.56
24418,4006,1025,2025-11-16,770,2.25,1732.5
24419,4003,1012,2025-04-23,4014,2.38,9553.32
24420,4010,1003,2023-05-06,7368,0.38,2799.84
24421,4008,1021,2023-06-07,6047,2.15,13001.05
24422,4003,1013,2024-01-06,4039,0.98,3958.22
24423,4002,1014,2024-10-04,8109,1.96,15893.64
