InventoryID,WarehouseID,ProductID,OnHand,OnOrder,LastUpdated
42635,5006,1025,7102,2573,2023-07-03
42636,5006,1015,2525,2205,2023-04-18
42637,5005,1016,631,2551,2025-07-17
42638,5009,1010,5279,1125,2025-03-30
42639,5004,1002,13068,1627,2023-06-27
42640,5004,1017,1800,3720,2024-04-14
42641,5008,1006,2466,886,2023-08-31
42642,5008,1014,4269,213,2023-10-13
42643,5003,1024,1947,597,2025-03-28
42644,5014,1005,3881,3042,2024-05-24
42645,5002,1002,11241,748,2025-01-09
42646,5005,1002,16478,2694,2025-01-27
42647,5004,1025,12474,2971,2025-12-02
42648,5015,1001,17697,4931,2023-10-21
42649,5006,1019,14200,2277,2025-01-19
42650,5015,1014,13526,718,2023-03-26
42651,5010,1009,17118,2092,2023-08-28
42652,5014,1011,2966,495,2025-09-22
42653,5007,1005,4704,2487,2024-07-08
42654,5007,1022,18808,3610,2024-12-04
42655,5015,1019,11473,4538,2024-07-15
42656,5007,1025,17467,407,2023-07-10
42657,5013,1002,6190,4004,2023-03-21
42658,5010,1005,19892,4136,2024-12-24
42659,5012,1015,745,2895,2024-10-19
42660,5011,1024,13543,548,2025-08-13
42661,5014,1023,5422,4995,2023-10-17
42662,5002,1003,2165,3629,2025-01-23
42663,5005,1009,16667,3071,2024-06-15
42664,5006,1005,9377,2127,2023-10-03
42665,5001,1010,6426,1234,2025-10-15
42666,5013,1007,4412,1491,2024-07-09
42667,5010,1006,16266,927,2025-03-01
42668,5006,1023,7850,1504,2023-08-19
42669,5003,1024,5369,3759,2025-06-25
42670,5002,1005,2406,2647,2023-01-02
42671,5006,1011,17344,107,2024-05-28
42672,5005,1011,11264,2993,2025-01-28
42673,5006,1020,99,2809,2024-01-28
42674,5004,1019,6264,2299,2025-05-25
42675,5004,1015,5765,4875,2024-02-26
42676,5014,1013,11647,132,2024-02-06
42677,5014,1018,4697,4424,2023-11-13
42678,5001,1015,4640,1612,2023-05-07
42679,5004,1006,9259,4476,2024-04-30
42680,5006,1006,12130,3413,2024-10-17
42681,5014,1001,12796,3329,2023-05-31
42682,5011,1018,6666,4718,2024-10-20
42683,5015,1012,19284,4785,2025-06-03
42684,5003,1010,9307,3212,2024-12-16
42685,5013,1023,1259,85,2023-07-09
42686,5015,1016,16229,579,2023-12-23
42687,5003,1015,8689,418,2023-11-19
42688,5013,1020,17272,3821,2025-08-15
42689,5012,1014,10122,956,2024-11-26
42690,5003,1011,5471,3430,2024-09-02
42691,5001,1002,2345,477,2025-04-12
42692,5003,1016,3579,3345,2023-11-15
42693,5004,1007,5452,3185,2023-01-18
42694,5007,1017,5664,3410,2023-07-08
42695,5008,1007,9614,815,2025-08-06
42696,5011,1025,5124,104,2025-06-14
42697,5013,1024,4709,3147,2023-12-30
42698,5015,1014,6787,1304,2023-03-25
42699,5007,1003,886,271,2025-03-03
42700,5012,1024,748,4600,2024-06-06
42701,5013,1024,6283,2226,2023-07-16
42702,5012,1020,16675,856,2023-12-15
42703,5008,1016,14782,1113,2024-04-14
42704,5001,1001,15723,4091,2023-06-15
42705,5001,1014,15694,3206,2023-12-16
42706,5005,1017,13262,1399,2024-10-15
42707,5006,1008,1800,3374,2025-09-18
42708,5003,1012,14092,3510,2023-02-25
42709,5003,1002,2620,4684,2024-02-17
42710,5008,1011,3967,4336,2023-12-15
42711,5012,1013,8582,4469,2023-07-08
42712,5013,1024,6027,1562,2025-12-09
42713,5011,1020,9239,3555,2023-10-02
42714,5013,1010,18452,1668,2023-01-13
42715,5006,1020,11277,3857,2025-05-21
42716,5002,1005,10264,718,2025-04-10
42717,5015,1005,14390,895,2025-11-22
42718,5004,1012,18158,1311,2024-10-20
42719,5005,1022,10927,2336,2023-11-08
42720,5001,1007,15955,402,2025-03-08
42721,5009,1003,6683,4388,2023-12-26
42722,5013,1003,15019,223,2023-08-03
42723,5006,1009,17734,2214,2023-02-23
42724,5013,1020,4959,3099,2023-06-12
42725,5007,1003,8626,2156,2025-03-02
42726,5001,1025,12823,4775,2024-12-22
42727,5011,1004,9484,2414,2025-04-16
42728,5003,1002,14898,2701,2023-03-30
42729,5004,1019,15581,3261,2024-06-15
42730,5006,1015,8326,2192,2024-10-04
42731,5015,1021,8676,3353,2023-07-15
42732,5009,1022,4243,550,2023-07-05
42733,5009,1016,10435,4497,2023-03-12
42734,5004,1014,4621,599,2023-08-29
42735,5015,1007,7115,2279,2023-07-08
42736,5015,1021,2062,2113,2023-12-06
42737,5015,1003,1965,320,2025-07-11
42738,5012,1003,17962,2787,2023-02-26
42739,5007,1002,59,342,2024-12-24
42740,5007,1008,19745,142,2023-10-11
42741,5001,1005,12019,1360,2025-04-29
42742,5005,1005,14559,2781,2024-08-31
42743,5014,1013,7726,91,2025-04-20
42744,5014,1022,17108,4610,2025-01-28
42745,5002,1020,8576,4326,2025-06-23
42746,5007,1021,9064,640,2023-09-11
42747,5002,1023,4033,3709,2025-02-08
42748,5008,1003,11670,1551,2025-09-16
42749,5006,1012,9076,2661,2024-04-04
42750,5006,1019,4519,4388,2025-08-15
42751,5008,1015,7105,664,2024-09-14
42752,5003,1021,3082,980,2024-10-01
42753,5013,1006,785,2031,2023-12-09
42754,5011,1001,8729,620,2024-09-11
42755,5003,1020,2752,4880,2024-10-03
42756,5012,1013,16597,4418,2023-03-16
42757,5006,1012,15392,4899,2024-09-19
42758,5005,1013,16700,2067,2024-08-17
42759,5010,1020,6626,1444,2023-11-03
42760,5010,1017,17237,1398,2023-03-14
42761,5005,1012,15505,3459,2023-04-29
42762,5005,1015,16907,48,2024-05-16
42763,5010,1013,19609,2326,2024-07-26
42764,5006,1006,10532,2575,2025-02-03
42765,5005,1012,13718,1741,2024-06-07
42766,5002,1009,14182,721,2023-08-12
42767,5008,1007,11049,1357,2025-02-21
42768,5014,1010,11060,521,2023-03-10
42769,5006,1005,18573,818,2023-03-25
42770,5001,1015,4755,2520,2023-05-21
42771,5015,1007,16449,2417,2025-04-03
42772,5014,1007,4077,3675,2023-08-19
42773,5013,1020,15021,4193,2025-04-23
42774,5007,1015,12738,1347,2025-04-06
42775,5005,1020,9084,1546,2025-03-29
42776,5009,1019,9846,1131,2023-01-30
42777,5002,1010,5188,824,2025-06-28
42778,5002,1015,19747,1769,2023-10-23
42779,5005,1005,15724,4476,2023-08-16
42780,5010,1004,387,2888,2025-08-04
42781,5001,1018,1166,695,2023-02-19
42782,5006,1004,11017,4707,2025-03-14
42783,5013,1022,2567,4253,2025-10-16
42784,5013,1010,8164,1746,2023-02-21
42785,5002,1022,3727,2200,2023-01-28
42786,5011,1008,4797,4719,2023-03-14
42787,5014,1004,5519,3069,2024-01-02
42788,5012,1021,10976,1783,2025-04-06
42789,5012,1007,8583,1555,2024-08-03
42790,5010,1009,14168,2681,2024-01-29
42791,5007,1015,9226,1803,2023-08-08
42792,5013,1023,15370,2563,2025-04-12
42793,5014,1003,3315,2741,2024-09-23
42794,5012,1022,19111,3590,2024-09-27
42795,5009,1009,12274,2786,2025-11-27
42796,5001,1009,6356,1894,2025-01-28
42797,5006,1005,1408,2778,2025-02-22
42798,5006,1004,13813,4711,2025-05-14
42799,5010,1006,4269,2044,2024-07-07
42800,5009,1012,19669,3303,2025-04-14
42801,5008,1019,2933,3761,2025-12-02
42802,5015,1025,14054,4030,2023-12-30
42803,5007,1020,7128,3038,2025-06-14
42804,5009,1003,5147,3097,2024-12-21
42805,5002,1010,9442,2038,2025-09-23
42806,5008,1004,1782,2129,2025-03-30
42807,5010,1024,8466,3092,2025-10-14
42808,5005,1022,8668,528,2025-02-06
42809,5012,1008,972,4731,2025-03-15
42810,5009,1014,16168,3082,2023-07-27
42811,5007,1020,4457,4174,2025-08-23
42812,5014,1020,1345,3036,2025-03-15
42813,5001,1017,8625,4152,2025-05-13
42814,5003,1009,403,212,2025-10-06
42815,5008,1013,10343,1746,2025-08-17
42816,5007,1001,17348,1503,2025-07-27
42817,5003,1009,19376,4449,2024-09-24
42818,5001,1012,15268,1,2023-08-14
42819,5005,1012,16524,2927,2025-08-19
42820,5012,1021,15916,3740,2024-03-29
42821,5003,1005,6086,1465,2025-01-26
42822,5012,1017,4148,995,2023-07-31
42823,5015,1004,356,515,2023-09-20
42824,5011,1023,13718,4347,2023-09-13
42825,5004,1006,12780,376,2024-04-21
42826,5010,1005,16658,2933,2024-06-09
42827,5008,1023,2748,396,2023-02-08
42828,5009,1023,19255,2428,2025-11-26
42829,5002,1017,17125,1509,2023-04-29
42830,5014,1010,2287,2983,2023-10-02
42831,5006,1009,13808,1353,2023-07-24
42832,5015,1004,8127,1854,2023-07-23
42833,5004,1013,12934,2327,2025-04-18
42834,5003,1025,5575,1555,2024-02-02
42835,5007,1012,16146,1924,2025-07-26
42836,5010,1007,14979,2480,2023-03-02
42837,5007,1003,5648,792,2025-10-19
42838,5009,1014,12299,563,2024-05-26
42839,5008,1009,14777,4729,2024-01-08
42840,5008,1005,11785,4845,2023-12-26
42841,5007,1007,19030,2161,2023-04-17
42842,5014,1001,13863,1221,2024-07-23
42843,5006,1005,5977,3350,2024-05-23
42844,5005,1025,3990,2057,2024-09-20
42845,5008,1025,13471,3535,2025-02-04
42846,5007,1014,13432,3056,2025-04-10
42847,5004,1018,14924,3439,2023-01-20
42848,5005,1015,19931,3358,2024-07-06
42849,5014,1015,7803,4115,2024-01-29
42850,5010,1017,17139,535,2023-08-14
42851,5014,1009,9180,4863,2025-09-15
42852,5005,1003,16529,4224,2024-03-21
42853,5013,1004,17866,3027,2023-04-03
42854,5013,1006,2676,1333,2024-03-20
42855,5014,1005,12848,3395,2023-05-17
42856,5005,1002,15527,2689,2023-07-09
42857,5001,1005,10401,3338,2024-04-27
42858,5003,1006,18664,4806,2023-07-06
42859,5003,1010,9219,1724,2024-03-07
42860,5004,1022,221,4883,2023-11-26
42861,5002,1024,13027,614,2023-09-12
42862,5009,1011,18374,1703,2023-07-01
42863,5004,1003,19476,2273,2025-11-27
42864,5014,1015,17615,2012,2025-05-22
42865,5003,1005,7792,3407,2023-08-09
42866,5004,1018,8495,4383,2024-10-10
42867,5007,1014,17987,3095,2023-09-18
42868,5006,1012,14161,4972,2025-03-24
42869,5012,1025,7982,1372,2024-01-18
42870,5014,1015,9617,3880,2023-02-21
42871,5014,1012,8431,3414,2024-06-01
42872,5004,1010,11748,1833,2025-04-10
42873,5004,1013,4853,4883,2025-01-20
42874,5014,1003,10896,3154,2024-12-07
42875,5015,1009,13970,3432,2023-10-30
42876,5008,1010,16015,2134,2025-04-22
42877,5015,1006,14522,93,2025-08-08
42878,5007,1018,17719,545,2024-09-21
42879,5004,1002,16530,158,2024-08-15
42880,5004,1022,17185,250,2024-08-03
42881,5007,1016,18154,3796,2023-03-04
42882,5010,1005,354,1873,2023-12-10
42883,5001,1002,3886,3202,2025-08-19
42884,5003,1004,9139,2680,2023-04-22
42885,5013,1025,12949,1951,2023-02-01
42886,5002,1021,12297,3803,2024-09-12
42887,5006,1003,3907,4711,2025-01-06
42888,5004,1003,7257,4805,2025-01-19
42889,5008,1024,6767,4891,2024-07-31
42890,5015,1007,3659,4506,2024-02-20
42891,5008,1024,15292,44,2024-02-03
42892,5001,1012,19451,1752,2024-11-12
42893,5010,1016,14848,1381,2024-06-28
42894,5012,1019,223,1739,2025-06-15
42895,5003,1012,1373,272,2024-02-19
42896,5010,1001,8276,1520,2024-07-19
42897,5015,1019,6901,2786,2024-10-06
42898,5006,1025,19137,1279,2025-01-07
42899,5012,1020,16754,3115,2024-05-03
42900,5002,1011,9512,2543,2023-10-10
42901,5002,1023,9141,3483,2025-12-10
42902,5010,1008,14574,4138,2024-01-10
42903,5006,1015,19458,3828,2024-02-19
42904,5014,1010,12881,4100,2025-08-05
42905,5010,1007,9739,1172,2025-03-28
42906,5012,1012,11496,1776,2023-04-14
42907,5012,1023,15498,2197,2025-04-07
42908,5002,1019,15221,2890,2025-11-17
42909,5013,1022,12188,1897,2024-01-09
42910,5007,1024,482,2863,2023-08-28
42911,5002,1019,6288,1258,2023-08-15
42912,5008,1007,13085,1152,2025-03-01
42913,5004,1025,11448,500,2024-08-10
42914,5011,1010,1290,4418,2025-02-19
42915,5002,1017,9897,4002,2024-12-28
42916,5007,1015,12630,1558,2023-11-03
42917,5013,1024,10635,4853,2025-11-26
42918,5003,1004,5811,4875,2025-03-22
42919,5002,1015,1268,971,2025-08-23
42920,5007,1019,9326,224,2023-09-04
42921,5007,1015,13220,690,2025-12-02
42922,5002,1003,7369,3193,2024-12-17
42923,5001,1015,15379,3543,2023-11-16
42924,5002,1018,12106,2127,2025-01-22
42925,5007,1019,14561,342,2024-01-11
42926,5009,1012,4251,639,2023-08-10
42927,5004,1003,17586,3697,2023-08-13
42928,5005,1018,9123,4471,2024-03-23
42929,5011,1016,18049,3347,2023-08-27
42930,5003,1015,14248,811,2024-04-07
42931,5010,1018,2361,2279,2025-08-05
42932,5012,1024,11996,3683,2023-05-19
42933,5002,1012,1946,2158,2024-08-05
42934,5009,1010,3917,1550,2024-09-20
42935,5003,1021,9893,1225,2024-08-04
42936,5011,1005,13178,4777,2023-02-26
42937,5002,1025,5739,4834,2023-01-10
42938,5011,1010,5737,1782,2024-02-07
42939,5014,1023,12793,3875,2024-03-03
42940,5010,1020,17919,4136,2025-08-28
42941,5007,1020,18772,1230,2025-11-28
42942,5011,1018,5470,3376,2024-07-21
42943,5013,1013,6200,171,2025-05-12
42944,5012,1003,16552,3854,2024-01-16
42945,5012,1001,18868,172,2025-04-19
42946,5010,1011,6908,3937,2025-08-24
42947,5001,1023,11395,1067,2025-05-30
42948,5009,1025,3735,4310,2023-11-06
42949,5012,1018,3141,3068,2024-06-17
42950,5015,1006,183,1074,2025-06-24
42951,5003,1003,3578,3575,2025-01-22
42952,5013,1022,15481,2956,2023-08-16
42953,5007,1023,9873,2042,2025-08-27
42954,5001,1005,17706,4631,2025-10-13
42955,5006,1018,3846,1016,2025-03-13
42956,5012,1018,17698,734,2025-11-13
42957,5007,1017,15026,2674,2023-09-11
42958,5011,1014,9519,4963,2025-07-29
42959,5004,1021,5815,4559,2023-09-11
42960,5001,1011,8409,2051,2025-05-12
42961,5015,1008,5787,4040,2025-06-05
42962,5005,1007,13881,929,2024-03-05
42963,5005,1013,7126,768,2025-06-16
42964,5014,1022,1198,2124,2023-01-03
42965,5013,1022,15660,2451,2024-07-31
42966,5006,1009,10401,3164,2025-03-31
42967,5005,1022,19269,4702,2023-05-05
42968,5011,1013,9269,744,2025-11-19
42969,5006,1020,16080,3913,2025-11-16
42970,5010,1004,8970,2278,2023-04-03
42971,5012,1011,17231,3337,2025-12-14
42972,5002,1025,15234,1951,2023-11-22
42973,5010,1024,13098,3550,2023-11-21
42974,5015,1017,11832,1424,2023-10-21
42975,5011,1002,17270,984,2024-04-14
42976,5012,1005,1034,4599,2023-01-28
42977,5002,1017,10954,4006,2023-05-14
42978,5008,1023,502,4088,2025-12-09
42979,5005,1005,16287,130,2023-05-11
42980,5007,1015,40,2037,2023-02-23
42981,5004,1021,3490,3074,2023-11-12
42982,5007,1012,18046,2477,2025-08-27
42983,5010,1008,7719,593,2025-02-04
42984,5002,1020,18406,1816,2023-05-22
42985,5004,1018,13937,3066,2025-07-03
42986,5004,1025,19592,4038,2024-03-02
42987,5005,1006,245,2001,2023-07-30
42988,5004,1003,13145,623,2025-04-17
42989,5008,1021,15684,1164,2025-09-29
42990,5006,1021,16279,3686,2024-05-03
42991,5006,1025,11939,3679,2025-06-13
42992,5002,1008,1213,3700,2024-08-06
42993,5003,1021,14989,4259,2023-05-08
42994,5015,1003,11427,1951,2023-05-01
42995,5007,1022,8395,235,2025-05-02
42996,5014,1025,13371,3768,2025-03-04
42997,5008,1012,17951,398,2023-03-02
42998,5008,1022,13845,3566,2024-08-01
42999,5013,1014,13095,1388,2025-09-30
43000,5005,1020,14129,1306,2025-06-02
43001,5001,1025,7907,10,2024-04-24
43002,5003,1019,618,754,2024-11-25
43003,5008,1011,1965,2309,2025-12-24
43004,5014,1016,3218,2543,2023-12-08
43005,5001,1022,16577,1330,2023-03-24
43006,5008,1017,6506,2486,2023-01-17
43007,5004,1001,14726,1338,2024-11-07
43008,5010,1003,13346,90,2024-10-13
43009,5009,1012,6002,314,2025-10-16
43010,5006,1005,17330,2641,2024-02-09
43011,5014,1014,9431,115,2024-06-28
43012,5007,1025,9442,3730,2025-08-07
43013,5001,1018,14593,1820,2023-10-01
43014,5012,1017,9594,1761,2025-06-12
43015,5002,1007,3187,1993,2024-07-26
43016,5015,1019,11498,4458,2025-03-14
43017,5007,1008,19695,4224,2023-10-13
43018,5011,1015,2471,1683,2024-06-09
43019,5012,1011,961,3427,2025-06-04
43020,5008,1025,10030,4606,2023-08-26
43021,5008,1020,1345,701,2023-10-25
43022,5004,1013,6642,1403,2024-09-08
43023,5011,1022,1809,3688,2023-04-27
43024,5015,1001,9367,4045,2025-07-07
43025,5015,1009,12406,168,2024-10-16
43026,5005,1014,18272,4004,2024-03-01
43027,5012,1015,7201,831,2024-06-10
43028,5008,1009,91,2965,2023-11-16
43029,5015,1017,6804,1805,2023-03-16
43030,5015,1008,12858,2322,2025-08-07
43031,5002,1019,6362,2060,2025-05-06
43032,5003,1010,1642,3421,2024-07-02
43033,5008,1025,10666,338,2023-08-23
43034,5003,1002,3313,2163,2023-07-09
43035,5009,1018,12267,380,2024-01-26
43036,5002,1006,11143,1241,2023-01-27
43037,5001,1002,14256,1541,2024-02-28
43038,5004,1004,7876,4241,2024-07-30
43039,5010,1003,16838,980,2024-06-21
43040,5006,1023,5111,2169,2025-06-06
43041,5015,1008,16675,2333,2025-11-12
43042,5008,1021,18023,1959,2023-08-01
43043,5004,1022,1177,1364,2023-10-01
43044,5006,1025,16552,4972,2025-03-31
43045,5010,1007,18430,3140,2025-10-10
43046,5007,1021,5437,3060,2025-07-22
43047,5007,1021,7112,4177,2024-03-10
43048,5005,1009,12171,2931,2023-01-05
43049,5013,1017,5067,543,2025-01-21
43050,5009,1023,15008,2676,2023-04-01
43051,5013,1021,10013,1695,2024-12-30
43052,5013,1024,11247,225,2024-10-25
43053,5013,1025,9327,4257,2024-11-18
43054,5006,1003,4172,1426,2023-05-18
43055,5006,1023,13582,1251,2025-12-23
43056,5015,1003,687,2108,2025-12-02
43057,5007,1018,8079,1705,2023-02-21
43058,5001,1001,15381,4359,2023-01-23
43059,5001,1020,1740,4342,2024-11-14
43060,5013,1004,3697,3672,2023-01-01
43061,5005,1020,2376,4473,2023-02-12
43062,5004,1018,14302,666,2023-04-04
43063,5010,1014,2531,2069,2023-04-05
43064,5001,1001,16742,2900,2024-08-02
43065,5001,1020,4449,3959,2025-06-08
43066,5013,1002,18822,3399,2023-05-11
43067,5009,1021,18047,1264,2025-06-20
43068,5004,1013,16888,4506,2025-03-27
43069,5002,1024,2131,141,2024-05-27
43070,5011,1005,19085,2076,2025-03-29
43071,5011,1013,10730,2005,2024-07-23
43072,5013,1010,3850,3481,2024-02-03
43073,5001,1024,12856,3316,2023-05-04
43074,5013,1005,6098,1190,2025-12-12
43075,5015,1023,14517,2083,2023-05-25
43076,5009,1001,10635,1326,2025-12-04
43077,5013,1002,6223,3958,2025-07-20
43078,5006,1012,278,4918,2023-09-18
43079,5014,1007,19761,3444,2024-05-05
43080,5006,1009,17057,1647,2024-04-28
43081,5011,1022,10963,58,2025-10-25
43082,5011,1021,1017,4945,2024-01-04
43083,5013,1012,2247,1190,2024-03-03
43084,5013,1016,8327,3065,2025-08-07
43085,5002,1004,16299,4023,2025-12-22
43086,5012,1021,13121,3752,2023-10-07
43087,5013,1006,18720,3688,2023-04-23
43088,5012,1017,10083,2044,2025-09-29
43089,5008,1001,12988,4812,2025-09-15
43090,5001,1010,7434,1180,2025-07-08
43091,5015,1003,2557,1363,2023-11-14
43092,5008,1005,19029,4191,2023-07-11
43093,5006,1020,2253,3359,2024-09-30
43094,5005,1017,732,1277,2023-08-31
43095,5014,1001,16727,1761,2023-12-29
43096,5015,1020,1837,703,2025-03-26
43097,5015,1008,15801,2870,2023-03-05
43098,5008,1014,11372,4623,2023-08-09
43099,5011,1017,13512,2601,2024-08-23
43100,5009,1004,14253,1285,2025-09-18
43101,5005,1004,5888,3052,2024-11-17
43102,5007,1012,7408,3767,2024-08-10
43103,5012,1001,11543,2552,2025-01-05
43104,5015,1024,1268,4917,2025-05-14
43105,5003,1024,4294,1249,2023-02-28
43106,5002,1025,3657,1570,2024-10-04
43107,5012,1002,12622,2113,2024-11-24
43108,5002,1010,14861,2506,2023-06-29
43109,5014,1007,4578,771,2025-08-19
43110,5008,1008,1919,3439,2025-05-03
43111,5009,1024,10720,118,2023-08-17
43112,5004,1010,16064,2887,2023-01-10
43113,5009,1025,7364,3004,2024-02-07
43114,5015,1003,2282,3368,2024-03-12
43115,5014,1018,19970,1461,2024-12-09
43116,5012,1005,2062,1134,2023-04-10
43117,5006,1022,10425,123,2025-08-29
43118,5004,1017,11913,3376,2024-02-12
43119,5015,1004,2307,2384,2023-02-15
43120,5002,1008,9388,2678,2025-07-09
43121,5013,1001,16325,2919,2023-03-22
43122,5014,1013,1522,1251,2024-12-27
43123,5003,1018,7489,3037,2025-04-25
43124,5001,1025,12520,811,2025-08-25
43125,5010,1021,11632,2836,2025-10-23
43126,5008,1014,6031,4798,2024-07-30
43127,5015,1018,12991,4097,2025-03-16
43128,5013,1004,14649,3845,2023-08-25
43129,5004,1003,16482,1302,2024-04-26
43130,5001,1015,14082,434,2025-11-10
43131,5011,1023,9257,912,2023-12-17
43132,5010,1012,6970,4666,2023-02-01
43133,5014,1002,5819,3152,2025-01-02
43134,5007,1021,14622,3488,2023-09-09
43135,5008,1008,19660,2929,2023-01-25
43136,5008,1014,15744,3649,2024-01-11
43137,5003,1010,3212,1548,2025-05-17
43138,5015,1004,17337,1188,2023-11-29
43139,5008,1015,15372,1227,2025-06-02
43140,5014,1023,8785,407,2024-04-28
43141,5012,1013,6656,3025,2023-08-04
43142,5012,1019,6772,3698,2025-06-18
43143,5015,1019,14125,503,2025-10-12
43144,5014,1017,7289,3669,2025-06-18
43145,5001,1009,4757,1484,2024-08-19
43146,5009,1002,9633,1234,2023-09-17
43147,5012,1008,2248,3101,2024-08-15
43148,5003,1018,17143,159,2023-10-30
43149,5006,1001,8231,3291,2023-11-10
43150,5006,1002,1360,2362,2023-12-14
43151,5007,1012,17508,3370,2024-07-18
43152,5015,1012,9291,3983,2023-12-04
43153,5010,1003,13573,4183,2024-02-19
43154,5005,1005,12390,3586,2023-02-10
43155,5011,1010,17166,4972,2024-10-24
43156,5005,1008,11963,3031,2023-05-08
43157,5013,1018,14584,3724,2025-01-13
43158,5009,1015,13521,224,2025-07-20
43159,5013,1010,321,467,2024-12-24
43160,5014,1015,16892,2606,2023-06-18
43161,5015,1009,5571,2878,2024-01-25
43162,5001,1013,9998,2427,2024-12-06
43163,5005,1023,8487,4821,2024-04-13
43164,5009,1017,14574,245,2023-01-21
43165,5009,1011,2631,186,2025-05-25
43166,5002,1018,3807,4573,2025-03-08
43167,5012,1013,10725,3338,2025-03-24
43168,5005,1015,7187,4138,2023-09-07
43169,5004,1001,1970,4108,2023-09-14
43170,5002,1017,17218,3124,2023-08-12
43171,5009,1007,11589,800,2024-03-28
43172,5002,1017,2346,2796,2024-05-11
43173,5008,1018,16616,4227,2024-10-12
43174,5005,1011,9495,3360,2025-01-10
43175,5014,1008,15768,4973,2025-05-03
43176,5004,1013,11096,1412,2024-10-08
43177,5010,1001,12553,2699,2025-03-05
43178,5004,1013,13446,2976,2023-08-05
43179,5013,1020,4470,668,2025-12-09
43180,5001,1016,19505,3764,2025-11-09
43181,5003,1016,16701,4585,2023-11-11
43182,5015,1013,731,3683,2024-07-22
43183,5009,1012,18333,3142,2024-12-21
43184,5011,1001,5142,654,2025-06-13
43185,5003,1021,16193,1672,2024-08-04
43186,5010,1025,15608,2599,2023-07-15
43187,5010,1011,844,3967,2024-12-05
43188,5004,1002,6095,2009,2025-11-10
43189,5001,1021,13669,4210,2023-10-03
43190,5013,1007,1881,1391,2024-05-17
43191,5013,1013,18934,1724,2023-08-17
43192,5001,1002,185,4789,2023-12-11
43193,5001,1014,6584,3055,2024-03-01
43194,5013,1007,17203,4257,2025-05-16
43195,5005,1011,8355,3857,2024-06-18
43196,5015,1019,13626,1918,2023-12-16
43197,5015,1011,3213,3633,2025-06-15
43198,5002,1006,19708,566,2023-03-11
43199,5007,1019,3551,10,2024-10-04
43200,5001,1013,14055,4386,2023-12-13
43201,5004,1025,7583,326,2023-03-09
43202,5005,1010,1511,4042,2024-03-13
43203,5003,1011,3451,2906,2024-09-06
43204,5015,1007,17939,598,2025-07-05
43205,5002,1006,19576,1269,2024-01-29
43206,5013,1003,15068,2457,2025-11-09
43207,5014,1008,3112,3607,2025-12-24
43208,5006,1014,2745,4635,2025-07-24
43209,5009,1018,1228,3140,2024-06-21
43210,5015,1001,8528,4327,2024-08-01
43211,5006,1006,16680,2953,2025-03-07
43212,5010,1022,1204,210,2024-10-09
43213,5011,1004,11980,3797,2024-10-10
43214,5010,1021,2543,4804,2024-03-14
43215,5006,1018,10290,725,2024-06-15
43216,5010,1025,11021,2665,2023-02-26
43217,5007,1019,19947,3067,2025-03-28
43218,5004,1012,8052,106,2023-03-09
43219,5007,1009,18627,992,2025-11-28
43220,5006,1014,3874,2316,2024-02-02
43221,5001,1012,11115,714,2025-09-30
43222,5008,1017,10204,3169,2024-10-02
43223,5011,1003,13380,2080,2024-03-23
43224,5015,1017,16952,2336,2023-08-22
43225,5006,1005,4351,499,2024-11-04
43226,5010,1024,19747,2108,2025-09-20
43227,5008,1008,13889,3340,2024-09-26
43228,5008,1019,16005,1576,2024-03-15
43229,5012,1002,8915,816,2025-01-15
43230,5001,1005,345,856,2024-10-17
43231,5011,1010,2905,3824,2024-05-22
43232,5007,1005,14552,4163,2025-08-14
43233,5010,1012,17031,3367,2023-04-11
43234,5014,1020,19281,49,2025-12-13
43235,5002,1017,7082,2954,2024-04-08
43236,5010,1004,11278,180,2024-05-27
43237,5015,1002,13821,3387,2025-08-05
43238,5011,1015,17457,4526,2025-01-25
43239,5008,1016,15964,2964,2025-06-07
43240,5011,1009,5128,4919,2023-07-13
43241,5014,1004,8567,3859,2023-05-13
43242,5012,1015,15030,2109,2025-03-22
43243,5014,1006,19830,1041,2023-06-18
43244,5004,1015,5589,1806,2023-12-18
43245,5002,1019,19415,41,2025-06-24
43246,5008,1002,13517,1506,2025-09-12
43247,5001,1003,6624,4453,2023-08-04
43248,5006,1025,14396,3684,2025-04-26
43249,5004,1014,14764,2496,2025-04-16
43250,5009,1025,17435,4621,2023-08-24
43251,5001,1018,4759,3564,2023-02-26
43252,5004,1011,4660,3994,2024-08-19
43253,5011,1009,8922,1184,2023-11-24
43254,5001,1024,15078,3866,2023-09-23
43255,5003,1009,18015,2653,2024-11-06
43256,5002,1017,14352,2144,2023-02-22
43257,5013,1011,17746,3198,2024-02-22
43258,5011,1014,13051,2550,2024-02-26
43259,5013,1019,1823,4794,2025-12-19
43260,5006,1007,2536,4474,2023-11-29
43261,5008,1021,10397,2331,2025-05-14
43262,5008,1012,15088,4223,2023-05-04
43263,5014,1014,10697,2493,2025-05-23
43264,5005,1006,2022,904,2023-08-21
43265,5005,1018,18490,3709,2025-08-31
43266,5002,1001,1625,4061,2025-12-20
43267,5014,1004,15619,51,2025-12-16
43268,5005,1009,2176,4156,2024-02-07
43269,5007,1019,14771,3855,2024-12-07
43270,5003,1017,14022,2964,2023-05-19
43271,5010,1023,4272,231,2025-03-26
43272,5005,1018,2546,1372,2025-07-16
43273,5008,1015,18931,3294,2024-02-20
43274,5011,1002,7371,258,2023-06-10
43275,5007,1019,10867,987,2025-05-05
