SalesOrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
30306,2023-01-29,2362,1014,2622,5.14,13477.08
30307,2024-02-21,2276,1015,963,4.25,4092.75
30308,2023-02-26,2138,1025,430,1.12,481.6
30309,2023-05-21,2477,1012,4739,3.35,15875.65
30310,2023-04-21,2427,1003,2924,4.39,12836.36
30311,2025-03-08,2385,1009,2764,4.61,12742.04
30312,2023-09-28,2380,1016,1706,2.13,3633.78
30313,2023-10-12,2233,1007,2813,0.48,1350.24
30314,2023-09-20,2187,1017,2009,1.36,2732.24
30315,2025-11-19,2212,1014,871,4.34,3780.14
30316,2024-02-17,2395,1019,3882,5.46,21195.72
30317,2025-03-31,2353,1015,243,2.5,607.5
30318,2024-01-08,2159,1013,2820,5.24,14776.8
30319,2024-04-01,2374,1009,3366,3.84,12925.44
30320,2025-08-19,2408,1014,2528,4.58,11578.24
30321,2023-06-10,2116,1006,2673,4.06,10852.38
30322,2023-01-15,2341,1015,4092,2.94,12030.48
30323,2024-04-26,2328,1016,3100,0.93,2883.0
30324,2025-10-19,2082,1006,957,2.49,2382.93
30325,2025-07-18,2168,1018,3181,3.95,12564.95
30326,2024-08-19,2430,1023,3421,3.74,12794.54
30327,2024-05-12,2068,1004,3870,3.72,14396.4
30328,2024-02-25,2051,1011,693,0.78,540.54
30329,2025-06-11,2382,1006,1298,1.37,1778.26
30330,2023-09-23,2056,1024,1564,5.15,8054.6
30331,2023-08-14,2171,1025,4888,3.49,17059.12
30332,2023-05-02,2258,1022,121,3.78,457.38
30333,2025-12-25,2395,1020,2367,2.06,4876.02
30334,2024-03-03,2021,1008,2238,4.2,9399.6
30335,2025-07-13,2119,1008,2890,3.56,10288.4
30336,2024-04-08,2350,1007,1701,1.85,3146.85
30337,2025-12-14,2232,1024,2280,3.25,7410.0
30338,2024-08-16,2146,1024,456,5.32,2425.92
30339,2025-08-28,2232,1003,881,4.45,3920.45
30340,2023-12-07,2372,1006,2986,3.75,11197.5
30341,2023-03-17,2165,1007,4072,2.9,11808.8
30342,2025-07-01,2142,1024,1394,4.57,6370.58
30343,2025-03-08,2314,1009,4612,4.85,22368.2
30344,2024-09-06,2130,1021,668,0.5,334.0
30345,2023-04-18,2292,1002,2348,4.57,10730.36
30346,2023-03-12,2102,1012,2582,3.1,8004.2
30347,2025-08-16,2203,1001,4599,1.95,8968.05
30348,2024-09-24,2091,1001,4818,3.33,16043.94
30349,2023-06-03,2043,1013,1521,4.64,7057.44
30350,2024-05-09,2389,1023,772,3.74,2887.28
30351,2024-12-09,2495,1020,667,2.42,1614.14
30352,2023-04-01,2236,1015,117,4.1,479.7
30353,2024-12-21,2412,1009,3798,3.24,12305.52
30354,2025-06-07,2029,1016,3020,1.06,3201.2
30355,2023-10-15,2343,1010,630,4.16,2620.8
30356,2025-02-12,2250,1004,3543,1.24,4393.32
30357,2024-01-19,2184,1016,2419,0.83,2007.77
30358,2025-09-14,2355,1009,250,4.57,1142.5
30359,2025-08-23,2195,1016,2825,1.93,5452.25
30360,2024-03-22,2250,1001,2339,3.56,8326.84
30361,2024-10-05,2044,1011,159,2.29,364.11
30362,2024-08-20,2316,1003,781,4.22,3295.82
30363,2024-01-09,2005,1020,2567,1.7,4363.9
30364,2024-03-23,2395,1014,420,5.43,2280.6
30365,2025-11-30,2418,1015,3702,4.62,17103.24
30366,2023-11-11,2113,1020,2184,2.18,4761.12
30367,2024-12-03,2081,1019,1250,4.44,5550.0
30368,2023-03-11,2473,1003,2953,5.41,15975.73
30369,2024-01-20,2232,1008,3781,3.57,13498.17
30370,2024-03-31,2347,1021,845,0.55,464.75
30371,2023-06-21,2169,1020,4565,2.88,13147.2
30372,2024-09-05,2108,1021,4394,1.67,7337.98
30373,2025-05-07,2324,1009,2057,4.67,9606.19
30374,2023-01-02,2351,1021,538,1.25,672.5
30375,2025-01-01,2027,1017,2983,3.6,10738.8
30376,2025-08-08,2447,1014,3429,2.89,9909.81
30377,2023-09-02,2158,1019,3133,4.77,14944.41
30378,2024-05-21,2109,1004,1982,2.8,5549.6
30379,2024-09-12,2109,1008,991,2.88,2854.08
30380,2023-01-21,2378,1022,4893,4.03,19718.79
30381,2024-09-10,2351,1023,2257,5.73,12932.61
30382,2023-07-13,2394,1004,560,2.73,1528.8
30383,2024-03-14,2187,1020,4545,3.13,14225.85
30384,2023-02-18,2460,1001,4359,2.78,12118.02
30385,2024-01-08,2161,1015,1052,2.56,2693.12
30386,2023-11-14,2287,1002,3188,4.68,14919.84
30387,2025-03-10,2315,1012,1068,0.95,1014.6
30388,2025-12-15,2494,1015,1625,3.54,5752.5
30389,2024-10-06,2131,1009,753,4.74,3569.22
30390,2024-05-07,2202,1016,3020,0.29,875.8
30391,2024-07-09,2427,1019,1050,5.61,5890.5
30392,2024-04-15,2194,1023,4717,5.67,26745.39
30393,2023-09-30,2327,1013,4087,4.73,19331.51
30394,2023-07-08,2222,1006,4492,3.13,14059.96
30395,2024-02-23,2015,1009,2748,3.55,9755.4
30396,2023-05-19,2139,1010,2280,5.99,13657.2
30397,2025-05-24,2347,1016,876,1.07,937.32
30398,2025-10-06,2105,1022,2465,2.74,6754.1
30399,2025-12-04,2041,1025,1527,3.38,5161.26
30400,2024-09-29,2173,1006,4238,2.63,11145.94
30401,2024-01-05,2376,1006,2386,1.19,2839.34
30402,2024-06-03,2127,1004,2966,1.97,5843.02
30403,2024-07-26,2444,1023,4116,4.88,20086.08
30404,2025-05-30,2160,1022,4247,2.64,11212.08
30405,2025-02-14,2203,1025,4498,1.44,6477.12
30406,2025-10-25,2349,1011,4299,1.87,8039.13
30407,2025-05-18,2474,1005,332,0.31,102.92
30408,2024-06-28,2162,1009,372,4.61,1714.92
30409,2024-05-12,2468,1025,3327,0.86,2861.22
30410,2025-12-17,2195,1011,3419,2.87,9812.53
30411,2024-08-07,2389,1010,1552,5.6,8691.2
30412,2024-02-19,2436,1002,3296,5.9,19446.4
30413,2025-07-16,2067,1007,1309,2.49,3259.41
30414,2024-10-04,2347,1003,444,5.86,2601.84
30415,2023-11-30,2130,1004,2348,3.19,7490.12
30416,2023-05-02,2074,1025,2050,2.98,6109.0
30417,2023-06-21,2100,1020,3531,1.69,5967.39
30418,2025-02-05,2220,1007,2285,0.46,1051.1
30419,2023-08-14,2430,1001,3234,1.66,5368.44
30420,2025-07-13,2399,1013,553,4.66,2576.98
30421,2023-01-22,2290,1018,1748,4.13,7219.24
30422,2025-01-15,2362,1023,198,3.09,611.82
30423,2025-08-17,2202,1013,534,5.87,3134.58
30424,2024-05-22,2456,1019,1668,3.51,5854.68
30425,2025-11-03,2201,1012,4190,3.38,14162.2
30426,2025-03-27,2331,1020,3049,1.73,5274.77
30427,2023-12-22,2179,1023,4995,5.68,28371.6
30428,2024-06-21,2152,1012,4550,1.6,7280.0
30429,2023-02-13,2211,1019,297,3.02,896.94
30430,2025-07-23,2203,1011,257,1.13,290.41
30431,2024-04-07,2200,1018,2092,5.56,11631.52
30432,2024-10-12,2187,1007,1955,0.64,1251.2
30433,2025-01-02,2266,1006,2376,1.3,3088.8
30434,2025-09-24,2128,1020,1633,4.54,7413.82
30435,2025-03-30,2244,1024,3850,5.74,22099.0
30436,2025-11-30,2338,1015,658,2.52,1658.16
30437,2023-02-04,2186,1011,1599,3.01,4812.99
30438,2024-10-17,2420,1012,776,2.54,1971.04
30439,2025-11-17,2255,1013,915,5.36,4904.4
30440,2024-03-09,2395,1003,3218,5.7,18342.6
30441,2023-04-09,2176,1014,1517,4.51,6841.67
30442,2023-10-29,2483,1004,1792,2.85,5107.2
30443,2023-04-27,2436,1007,891,0.91,810.81
30444,2024-07-02,2272,1003,164,6.26,1026.64
30445,2023-07-04,2402,1002,4892,4.58,22405.36
30446,2025-06-07,2111,1017,2510,3.27,8207.7
30447,2023-06-01,2005,1025,2850,3.14,8949.0
30448,2023-03-17,2161,1022,4156,3.76,15626.56
30449,2023-10-15,2158,1014,3076,4.8,14764.8
30450,2023-05-05,2435,1006,2468,2.64,6515.52
30451,2023-11-01,2130,1013,4633,5.9,27334.7
30452,2025-10-18,2413,1002,4337,4.29,18605.73
30453,2023-08-01,2323,1012,4272,0.81,3460.32
30454,2025-11-12,2121,1001,1145,1.86,2129.7
30455,2024-07-08,2354,1009,823,3.92,3226.16
30456,2024-10-10,2379,1023,4073,4.31,17554.63
30457,2025-01-03,2242,1015,1588,2.85,4525.8
30458,2025-10-31,2111,1021,2946,0.27,795.42
30459,2024-09-18,2018,1018,2935,4.92,14440.2
30460,2023-11-02,2260,1021,1079,0.44,474.76
30461,2025-01-15,2473,1019,1682,3.32,5584.24
30462,2024-10-29,2333,1001,4707,2.81,13226.67
30463,2025-11-11,2036,1001,4822,1.14,5497.08
30464,2024-03-30,2305,1019,3642,5.2,18938.4
30465,2023-08-18,2169,1001,2266,2.21,5007.86
30466,2024-09-18,2490,1007,2334,0.12,280.08
30467,2024-12-05,2459,1021,2538,0.23,583.74
30468,2024-03-16,2432,1011,1105,0.4,442.0
30469,2024-09-15,2024,1020,1877,3.68,6907.36
30470,2025-03-21,2098,1021,4998,2.18,10895.64
30471,2024-12-18,2033,1001,1673,2.47,4132.31
30472,2025-09-07,2153,1005,785,0.17,133.45
30473,2024-12-13,2045,1013,212,4.19,888.28
30474,2023-04-27,2370,1021,3129,1.79,5600.91
30475,2023-08-21,2150,1003,4576,5.86,26815.36
30476,2025-04-01,2179,1016,2588,0.54,1397.52
30477,2024-07-16,2165,1006,2613,3.82,9981.66
30478,2025-07-09,2427,1013,2498,3.82,9542.36
30479,2025-10-15,2426,1003,4053,5.52,22372.56
30480,2024-01-14,2385,1023,2835,5.3,15025.5
30481,2025-08-09,2166,1001,3791,1.88,7127.08
30482,2025-07-28,2431,1022,3740,2.57,9611.8
30483,2023-03-27,2311,1015,2412,3.43,8273.16
30484,2023-07-14,2423,1023,1010,3.22,3252.2
30485,2023-11-17,2022,1023,1570,5.34,8383.8
30486,2025-05-15,2111,1010,1795,4.77,8562.15
30487,2025-05-26,2110,1007,522,2.23,1164.06
30488,2024-07-19,2310,1006,3172,1.84,5836.48
30489,2024-06-03,2082,1021,441,0.72,317.52
30490,2025-07-24,2287,1014,2060,5.52,11371.2
30491,2023-06-11,2209,1020,3901,2.72,10610.72
30492,2025-06-25,2121,1016,3111,1.05,3266.55
30493,2023-09-07,2185,1023,3453,4.04,13950.12
30494,2023-01-17,2376,1004,1638,1.05,1719.9
30495,2024-06-14,2303,1014,2818,5.78,16288.04
30496,2023-04-17,2462,1024,3662,3.64,13329.68
30497,2024-09-05,2148,1024,2382,3.26,7765.32
30498,2023-09-16,2495,1006,2742,3.68,10090.56
30499,2025-07-05,2014,1021,2471,1.58,3904.18
30500,2025-04-13,2335,1022,1097,4.3,4717.1
30501,2023-03-18,2302,1004,267,2.65,707.55
30502,2023-11-27,2035,1019,2525,4.15,10478.75
30503,2023-03-28,2158,1008,3321,4.76,15807.96
30504,2024-01-11,2426,1010,4163,4.17,17359.71
30505,2023-03-28,2022,1020,3979,1.99,7918.21
30506,2023-08-27,2037,1018,1023,4.71,4818.33
30507,2023-05-31,2199,1013,2261,4.2,9496.2
30508,2024-05-20,2260,1015,3030,3.21,9726.3
30509,2025-06-19,2406,1011,382,2.23,851.86
30510,2025-03-12,2377,1010,928,5.79,5373.12
30511,2024-06-22,2108,1012,882,3.28,2892.96
30512,2023-07-17,2110,1001,2693,2.25,6059.25
30513,2025-02-14,2007,1017,1530,3.41,5217.3
30514,2025-09-29,2175,1020,584,4.36,2546.24
30515,2023-11-01,2336,1018,3991,3.31,13210.21
30516,2025-08-07,2009,1016,2510,2.08,5220.8
30517,2023-11-18,2077,1004,1040,3.51,3650.4
30518,2023-06-18,2288,1005,671,2.62,1758.02
30519,2023-11-27,2295,1012,3528,1.7,5997.6
30520,2023-11-02,2335,1013,4628,3.69,17077.32
30521,2023-08-05,2417,1003,4728,3.39,16027.92
30522,2025-05-09,2021,1024,3122,6.18,19293.96
30523,2023-01-11,2162,1015,1166,2.26,2635.16
30524,2023-08-29,2015,1024,2789,4.87,13582.43
30525,2024-05-05,2332,1024,646,4.41,2848.86
30526,2024-06-02,2111,1007,542,2.13,1154.46
30527,2023-07-15,2070,1023,344,5.37,1847.28
30528,2024-08-16,2220,1021,2706,1.67,4519.02
30529,2023-11-12,2284,1018,938,4.79,4493.02
30530,2023-07-14,2259,1004,877,3.67,3218.59
30531,2025-03-08,2339,1022,359,2.33,836.47
30532,2023-05-22,2002,1002,3378,3.72,12566.16
30533,2025-06-22,2497,1001,3914,3.96,15499.44
30534,2025-07-07,2380,1023,1707,3.44,5872.08
30535,2023-10-08,2104,1025,2176,1.3,2828.8
30536,2024-11-25,2407,1011,380,3.23,1227.4
30537,2023-02-18,2266,1001,1223,2.65,3240.95
30538,2023-06-18,2391,1024,2937,5.49,16124.13
30539,2023-09-25,2403,1007,2825,1.03,2909.75
30540,2024-12-17,2070,1015,883,2.63,2322.29
30541,2023-01-25,2320,1011,2200,0.82,1804.0
30542,2023-05-11,2420,1016,1880,0.84,1579.2
30543,2024-09-06,2186,1014,1848,4.34,8020.32
30544,2025-11-23,2462,1006,4158,1.56,6486.48
30545,2025-02-11,2373,1009,4282,3.15,13488.3
30546,2024-03-29,2024,1005,260,1.12,291.2
30547,2023-09-29,2072,1007,3419,2.21,7555.99
30548,2024-07-03,2277,1001,1707,3.56,6076.92
30549,2023-03-02,2022,1013,205,4.08,836.4
30550,2023-11-23,2033,1009,1009,3.49,3521.41
30551,2023-09-04,2363,1008,330,4.38,1445.4
30552,2025-10-08,2345,1011,571,2.62,1496.02
30553,2023-05-13,2109,1008,1824,4.81,8773.44
30554,2023-12-20,2477,1003,4617,3.37,15559.29
30555,2024-10-28,2161,1024,3754,3.56,13364.24
30556,2025-10-22,2125,1021,3656,1.79,6544.24
30557,2024-05-28,2448,1016,3854,1.1,4239.4
30558,2024-06-09,2248,1021,4907,2.24,10991.68
30559,2025-09-30,2192,1022,267,4.5,1201.5
30560,2025-04-20,2024,1012,3966,2.62,10390.92
30561,2024-10-01,2275,1023,1482,5.02,7439.64
30562,2023-01-15,2420,1014,4297,3.6,15469.2
30563,2024-05-05,2310,1023,2570,3.45,8866.5
30564,2023-05-28,2134,1018,2679,4.74,12698.46
30565,2023-02-01,2376,1001,1965,2.91,5718.15
30566,2023-04-08,2466,1015,3403,2.3,7826.9
30567,2025-04-01,2385,1014,4087,3.84,15694.08
30568,2025-04-20,2115,1011,3947,0.69,2723.43
30569,2024-07-14,2274,1010,292,6.7,1956.4
30570,2023-11-29,2388,1007,4632,2.08,9634.56
30571,2025-05-04,2423,1021,4160,0.1,416.0
30572,2024-10-22,2495,1019,3817,5.52,21069.84
30573,2023-09-24,2444,1017,333,1.77,589.41
30574,2025-04-17,2163,1015,4728,3.29,15555.12
30575,2023-02-03,2031,1017,3025,1.98,5989.5
30576,2023-07-21,2194,1020,3424,4.47,15305.28
30577,2025-08-27,2479,1016,1609,0.73,1174.57
30578,2023-03-04,2214,1003,1056,4.13,4361.28
30579,2023-11-29,2476,1025,4764,1.04,4954.56
30580,2025-03-23,2044,1025,384,1.24,476.16
30581,2023-10-18,2362,1006,2346,2.52,5911.92
30582,2023-05-02,2482,1011,2302,1.56,3591.12
30583,2025-02-17,2073,1022,361,2.2,794.2
30584,2023-09-22,2432,1021,1356,2.53,3430.68
30585,2025-06-21,2231,1016,3434,2.62,8997.08
30586,2025-04-29,2060,1017,3141,3.17,9956.97
30587,2024-01-06,2127,1024,1099,5.63,6187.37
30588,2023-08-28,2240,1012,1999,2.53,5057.47
30589,2023-05-08,2111,1014,354,4.5,1593.0
30590,2024-11-04,2092,1020,2442,4.43,10818.06
30591,2024-11-08,2006,1020,1039,3.87,4020.93
30592,2025-02-16,2251,1010,1291,3.93,5073.63
30593,2024-05-09,2143,1016,2263,0.76,1719.88
30594,2024-12-21,2320,1022,601,3.89,2337.89
30595,2024-06-27,2385,1020,2955,3.68,10874.4
30596,2024-06-04,2208,1023,3036,3.69,11202.84
30597,2023-06-08,2319,1005,3934,0.82,3225.88
30598,2023-10-05,2306,1008,1404,4.88,6851.52
30599,2024-10-30,2307,1012,4496,0.77,3461.92
30600,2023-09-01,2135,1018,2578,4.65,11987.7
30601,2025-04-26,2212,1022,3864,3.98,15378.72
30602,2023-04-29,2010,1007,3122,2.56,7992.32
30603,2024-01-12,2242,1008,2348,4.05,9509.4
30604,2024-09-12,2063,1025,3697,2.94,10869.18
30605,2025-10-28,2452,1005,1546,2.82,4359.72
30606,2025-09-22,2133,1025,3921,3.24,12704.04
30607,2023-11-10,2288,1010,1301,6.38,8300.38
30608,2024-03-06,2257,1012,4716,2.49,11742.84
30609,2023-03-31,2420,1024,1758,3.83,6733.14
30610,2025-10-25,2338,1002,3360,5.87,19723.2
30611,2025-02-23,2421,1015,4837,4.13,19976.81
30612,2024-08-08,2338,1013,4264,4.8,20467.2
30613,2025-04-12,2249,1004,4937,3.8,18760.6
30614,2024-05-29,2168,1011,457,2.53,1156.21
30615,2025-08-28,2022,1011,4648,1.76,8180.48
30616,2023-03-09,2496,1015,3469,2.58,8950.02
30617,2025-12-17,2465,1024,1850,4.73,8750.5
30618,2023-06-20,2040,1004,2956,3.3,9754.8
30619,2024-09-06,2351,1014,2415,3.09,7462.35
30620,2023-07-27,2164,1002,3222,5.84,18816.48
30621,2025-04-11,2258,1008,1794,4.41,7911.54
30622,2025-05-29,2287,1009,149,4.79,713.71
30623,2025-01-02,2199,1009,1062,4.8,5097.6
30624,2024-11-07,2127,1022,4626,4.6,21279.6
30625,2023-12-15,2046,1010,1491,4.74,7067.34
30626,2024-10-19,2225,1015,4359,3.32,14471.88
30627,2025-05-07,2185,1002,2365,3.56,8419.4
30628,2025-09-11,2062,1012,999,3.26,3256.74
30629,2024-10-23,2252,1024,2950,4.85,14307.5
30630,2024-01-05,2192,1021,294,1.1,323.4
30631,2024-06-21,2135,1001,2671,3.33,8894.43
30632,2024-09-25,2272,1018,2643,4.0,10572.0
30633,2025-04-16,2059,1010,2621,4.53,11873.13
30634,2024-06-29,2019,1022,791,3.87,3061.17
30635,2024-09-25,2241,1009,432,5.6,2419.2
30636,2024-01-07,2173,1021,176,0.28,49.28
30637,2023-08-15,2497,1021,499,2.25,1122.75
30638,2023-03-17,2389,1011,4131,1.29,5328.99
30639,2025-09-12,2282,1005,2772,1.25,3465.0
30640,2024-09-04,2010,1023,677,5.59,3784.43
30641,2025-05-28,2195,1001,4744,4.03,19118.32
30642,2024-01-16,2054,1017,2199,2.59,5695.41
30643,2025-07-24,2264,1019,4145,4.52,18735.4
30644,2023-01-29,2309,1023,4129,3.45,14245.05
30645,2024-08-29,2461,1001,3885,3.58,13908.3
30646,2025-12-17,2002,1012,3488,3.01,10498.88
30647,2025-11-18,2472,1003,3078,5.18,15944.04
30648,2024-09-17,2317,1007,1605,1.35,2166.75
30649,2023-12-03,2399,1009,2260,5.12,11571.2
30650,2023-10-07,2138,1021,3784,1.21,4578.64
30651,2023-08-01,2006,1006,2350,3.2,7520.0
30652,2023-05-02,2348,1018,3806,6.12,23292.72
30653,2024-08-14,2195,1010,1431,5.8,8299.8
30654,2023-03-24,2394,1012,3439,2.55,8769.45
30655,2025-03-26,2182,1009,3011,4.76,14332.36
30656,2025-11-20,2391,1021,886,0.23,203.78
30657,2024-05-12,2356,1012,2269,2.35,5332.15
30658,2025-05-08,2118,1017,4293,1.23,5280.39
30659,2025-05-06,2260,1025,388,3.82,1482.16
30660,2024-12-10,2122,1016,2157,2.69,5802.33
30661,2025-02-23,2385,1024,3258,6.06,19743.48
30662,2025-05-30,2317,1012,3339,1.12,3739.68
30663,2023-07-29,2363,1008,4830,2.53,12219.9
30664,2025-01-27,2459,1017,4437,0.88,3904.56
30665,2024-02-02,2176,1007,4900,1.99,9751.0
30666,2023-07-23,2226,1012,3523,3.08,10850.84
30667,2025-05-14,2016,1006,2793,3.63,10138.59
30668,2025-12-20,2350,1024,4661,4.46,20788.06
30669,2024-11-25,2007,1016,827,2.77,2290.79
30670,2024-10-12,2385,1015,4758,2.73,12989.34
30671,2025-02-27,2353,1003,672,3.32,2231.04
30672,2023-08-13,2491,1009,4574,5.5,25157.0
30673,2025-09-18,2430,1021,2532,0.1,253.2
30674,2025-04-28,2334,1021,380,2.28,866.4
30675,2025-11-18,2286,1025,4676,3.48,16272.48
30676,2023-08-04,2059,1008,1074,3.67,3941.58
30677,2024-04-21,2252,1019,4655,5.59,26021.45
30678,2023-02-08,2349,1025,2626,2.1,5514.6
30679,2024-10-03,2498,1017,3562,3.09,11006.58
30680,2025-06-18,2138,1011,4077,2.33,9499.41
30681,2025-09-18,2406,1011,878,3.3,2897.4
30682,2024-12-10,2136,1004,4005,3.05,12215.25
30683,2023-01-03,2139,1022,1025,4.51,4622.75
30684,2023-03-07,2331,1002,3194,4.52,14436.88
30685,2024-09-05,2424,1022,1551,3.36,5211.36
30686,2024-12-10,2106,1004,2977,2.54,7561.58
30687,2023-02-14,2310,1011,3317,0.47,1558.99
30688,2023-01-30,2143,1012,2450,2.36,5782.0
30689,2024-04-06,2168,1009,2772,3.73,10339.56
30690,2025-01-14,2246,1019,1957,4.85,9491.45
30691,2023-04-17,2243,1021,2347,0.95,2229.65
30692,2023-07-24,2073,1024,216,3.51,758.16
30693,2023-01-25,2401,1017,331,1.16,383.96
30694,2024-07-17,2490,1017,3720,1.51,5617.2
30695,2025-07-16,2007,1016,1048,0.36,377.28
30696,2024-10-21,2455,1024,297,6.02,1787.94
30697,2024-04-28,2249,1014,4599,5.22,24006.78
30698,2025-05-30,2104,1024,566,4.79,2711.14
30699,2023-01-22,2416,1022,4165,4.02,16743.3
30700,2023-09-23,2358,1007,2386,2.53,6036.58
30701,2023-07-24,2378,1010,2663,4.16,11078.08
30702,2023-03-22,2215,1009,817,3.98,3251.66
30703,2023-05-29,2489,1009,4464,2.94,13124.16
30704,2023-11-06,2288,1012,149,2.55,379.95
30705,2023-08-02,2211,1020,1608,3.11,5000.88
30706,2025-08-07,2007,1013,4041,5.08,20528.28
30707,2024-08-29,2111,1023,2880,3.09,8899.2
30708,2023-11-08,2077,1017,3987,3.59,14313.33
30709,2025-08-04,2138,1017,4421,2.1,9284.1
30710,2024-11-02,2232,1022,2679,3.12,8358.48
30711,2025-06-11,2414,1022,2150,3.0,6450.0
30712,2024-01-07,2167,1001,3630,3.4,12342.0
30713,2025-08-22,2427,1005,4844,2.5,12110.0
30714,2023-08-19,2376,1003,919,5.66,5201.54
30715,2023-06-05,2186,1006,2162,2.63,5686.06
30716,2025-03-08,2359,1012,3870,3.04,11764.8
30717,2023-01-29,2275,1007,2188,2.81,6148.28
30718,2025-04-14,2283,1006,4898,2.04,9991.92
30719,2024-10-27,2061,1025,2794,3.63,10142.22
30720,2025-08-20,2134,1024,3670,4.99,18313.3
30721,2024-03-05,2495,1001,1229,1.37,1683.73
30722,2025-06-28,2447,1011,3279,2.55,8361.45
30723,2023-07-01,2352,1019,3453,5.27,18197.31
30724,2024-12-07,2203,1011,874,0.58,506.92
30725,2023-03-08,2228,1025,2005,3.68,7378.4
30726,2024-11-18,2462,1008,1403,2.6,3647.8
30727,2024-06-25,2499,1008,4455,4.24,18889.2
30728,2023-11-17,2453,1011,3744,0.86,3219.84
30729,2024-02-26,2473,1022,2050,4.28,8774.0
30730,2025-08-04,2226,1012,4497,1.18,5306.46
30731,2024-12-21,2497,1014,5000,4.01,20050.0
30732,2024-04-08,2234,1012,3047,1.88,5728.36
30733,2024-05-11,2165,1005,2264,0.56,1267.84
30734,2024-02-03,2272,1009,941,5.55,5222.55
30735,2023-07-23,2427,1003,1186,3.75,4447.5
30736,2025-06-24,2446,1006,588,3.41,2005.08
30737,2023-06-13,2027,1022,1276,4.83,6163.08
30738,2024-05-06,2030,1015,432,4.2,1814.4
30739,2023-05-01,2289,1017,4619,0.78,3602.82
30740,2024-06-02,2246,1015,3816,4.88,18622.08
30741,2023-07-10,2208,1025,4733,1.77,8377.41
30742,2025-08-03,2199,1004,3144,3.07,9652.08
30743,2024-07-03,2241,1021,4459,0.21,936.39
30744,2023-09-28,2273,1009,1387,4.6,6380.2
30745,2024-08-14,2196,1011,2944,1.89,5564.16
30746,2023-03-29,2471,1003,2916,5.36,15629.76
30747,2023-09-05,2198,1004,1682,3.78,6357.96
30748,2024-07-13,2179,1021,1420,0.81,1150.2
30749,2023-05-02,2207,1021,2719,2.77,7531.63
30750,2024-02-04,2193,1019,2539,3.13,7947.07
30751,2023-08-03,2092,1024,141,5.55,782.55
30752,2023-02-13,2173,1002,3001,5.64,16925.64
30753,2024-09-03,2219,1018,3159,4.57,14436.63
30754,2023-04-29,2450,1012,4990,1.18,5888.2
30755,2024-10-12,2087,1023,4175,5.1,21292.5
30756,2025-06-18,2186,1010,1070,4.63,4954.1
30757,2024-06-09,2153,1005,4031,1.71,6893.01
30758,2023-12-26,2430,1006,198,3.69,730.62
30759,2023-06-12,2196,1017,4128,1.17,4829.76
30760,2024-11-25,2413,1019,1719,5.72,9832.68
30761,2024-06-28,2315,1018,4010,4.6,18446.0
30762,2025-10-21,2002,1001,2949,3.39,9997.11
30763,2024-06-12,2185,1003,2929,3.7,10837.3
30764,2025-09-30,2223,1010,3937,3.9,15354.3
30765,2023-07-14,2408,1016,3634,2.2,7994.8
30766,2023-10-24,2334,1024,4139,6.0,24834.0
30767,2024-09-23,2432,1010,4848,5.18,25112.64
30768,2023-01-05,2375,1024,4494,5.25,23593.5
30769,2025-01-19,2108,1002,1589,3.45,5482.05
30770,2023-06-12,2337,1017,2124,2.46,5225.04
30771,2023-03-13,2150,1006,2456,1.26,3094.56
30772,2023-07-12,2272,1014,1423,4.82,6858.86
30773,2025-01-31,2075,1003,4779,5.6,26762.4
30774,2025-08-05,2285,1001,2625,3.11,8163.75
30775,2024-02-06,2038,1008,1430,2.64,3775.2
30776,2025-02-23,2037,1011,825,2.36,1947.0
30777,2023-07-14,2066,1014,2664,3.88,10336.32
30778,2025-09-05,2280,1012,4274,2.37,10129.38
30779,2025-06-25,2188,1002,2755,5.18,14270.9
30780,2023-09-18,2010,1006,1236,3.59,4437.24
30781,2024-01-21,2141,1013,4386,4.5,19737.0
30782,2023-05-20,2496,1002,379,3.65,1383.35
30783,2024-01-18,2428,1007,4583,1.01,4628.83
30784,2025-08-28,2453,1001,1153,3.67,4231.51
30785,2025-01-06,2009,1014,4366,4.65,20301.9
30786,2023-01-30,2415,1020,3949,3.45,13624.05
30787,2024-11-27,2330,1011,1111,2.41,2677.51
30788,2024-09-01,2449,1002,345,4.78,1649.1
30789,2024-07-09,2010,1019,3193,5.53,17657.29
30790,2025-08-26,2352,1007,3211,1.73,5555.03
30791,2025-11-17,2257,1015,942,2.45,2307.9
30792,2023-01-02,2011,1004,3586,2.18,7817.48
30793,2025-02-23,2273,1010,4991,4.32,21561.12
30794,2024-01-02,2199,1012,4350,0.79,3436.5
30795,2024-03-30,2444,1021,2156,1.6,3449.6
30796,2023-01-22,2149,1021,3226,0.1,322.6
30797,2025-07-06,2137,1010,1437,5.03,7228.11
30798,2023-10-01,2029,1012,3182,0.99,3150.18
30799,2023-04-12,2332,1015,4885,2.62,12798.7
30800,2025-04-14,2422,1008,1358,5.3,7197.4
30801,2025-03-27,2176,1023,2996,3.8,11384.8
30802,2024-05-10,2324,1020,2479,2.68,6643.72
30803,2023-12-09,2247,1015,1802,3.64,6559.28
30804,2025-12-10,2356,1025,4990,2.5,12475.0
30805,2024-01-16,2152,1019,1344,5.59,7512.96
30806,2023-02-06,2394,1023,4996,3.0,14988.0
30807,2025-11-18,2481,1016,241,1.71,412.11
30808,2025-03-20,2046,1003,2958,3.81,11269.98
